family	family_ncorr	pb_robot_SNPage	Index	Sample ID	Call Rate	Gender	p05 Grn	p50 Grn	p95 Grn	p05 Red	p50 Red	p95 Red	p10 GC	p50 GC	Rep Error Rate	PC Error Rate	PPC Error Rate	Aux	Genotype	Score	Subset	Array Info.Sentrix ID	Array Info.Sentrix Position
13	13ncorr	0	1107	B00D70G	0.9296875	Unknown	1941	8328	32449	2774	13751	36918	0.4429111	0.7521484	 	0.002801121	 	0		0.00		5709334030	R05C03
98	98ncorr	0	1108	B00D70W	0.9361979	Unknown	1465	6094	24565	2477	12378	32667	0.4397913	0.7511761	 	 	 	0		0.00		5709334030	R05C04
7	7ncorr	0	1109	B00D716	0.9348958	Unknown	1116	5863	24449	1904	12535	34205	0.4405381	0.7514639	 	0.003481894	 	0		0.00		5709334023	R05C01
11	11ncorr	0	1110	B00D71K	0.9368489	Unknown	1151	5481	22815	2330	14385	35790	0.4363724	0.7515529	 	0.006254343	 	0		0.00		5709334023	R05C02
0	8ncorr	0	1111	B00D71X	0.9342448	Unknown	996	4861	22061	1967	12921	33808	0.4386866	0.7509004	 	 	 	0		0.00		5709334023	R05C03
2famoz_3P	3P	0	1112	B00D7MQ	0.9329427	Unknown	1183	5591	22313	2063	12057	32018	0.4450266	0.7509004	 	 	 	0		0.00		5709334023	R05C04
15	15ncorr	0	1113	B00D72T	0.9329427	Unknown	1277	5832	23310	2053	11887	30443	0.4412933	0.7515494	 	0.004884857	 	0		0.00		5709334022	R05C01
9	9ncorr	0	1114	B00D73B	0.9322917	Unknown	937	4056	18290	1611	9671	25727	0.4443383	0.7503788	 	0.004888268	 	0		0.00		5709334022	R05C02
1	1ncorr	0	1115	B00D73O	0.9277344	Unknown	1331	6201	25707	1791	9151	29391	0.4465732	0.7509004	 	0.002807018	 	0		0.00		5709334022	R05C03
12	12ncorr	0	1116	B00D73Y	0.9375	Unknown	1311	6027	23083	2124	11782	32192	0.4422922	0.7516426	 	0.004166667	 	0		0.00		5709334022	R05C04
1	1ncorr	0	1117	B00D6ZZ	0.9388021	Unknown	1647	6926	26679	2809	15056	36167	0.4409855	0.7505315	 	0.002773925	 	0		0.00		5709334030	R06C01
6	6ncorr	0	1118	B00D709	0.9401042	Unknown	1649	7220	27181	2639	13491	34987	0.4364564	0.7482557	 	0.002077562	 	0		0.00		5709334030	R06C02
12	12ncorr	0	1119	B00D70H	0.9316406	Unknown	1700	6962	27314	2590	12231	34390	0.4375088	0.7502677	 	0.00	 	0		0.00		5709334030	R06C03
14	14ncorr	0	1120	B00D70X	0.9290364	Unknown	1583	7108	27461	2460	12961	34623	0.4412546	0.7509004	 	0.003503854	 	0		0.00		5709334030	R06C04
1	1ncorr	0	1121	B00D718	0.9361979	Unknown	1162	5172	21845	2244	12498	33358	0.4382127	0.7511296	 	0.004867872	 	0		0.00		5709334023	R06C01
15	15ncorr	0	1122	B00D71M	0.9401042	Unknown	1224	5948	24189	2075	12802	33843	0.437084	0.7508311	 	0.002770083	 	0		0.00		5709334023	R06C02
9	9ncorr	0	1123	B00D71Z	0.9375	Unknown	1088	5244	22323	2068	12729	35114	0.4308782	0.7463553	 	0.00625	 	0		0.00		5709334023	R06C03
1	1ncorr	0	1124	B00D72G	0.9335938	Unknown	1369	6613	25356	2123	11842	34027	0.4386266	0.7508479	 	0.00209205	 	0		0.00		5709334023	R06C04
15	15ncorr	0	1125	B00D72V	0.9316406	Unknown	1400	6320	26301	1926	10412	29479	0.4427145	0.7507953	 	0.004192872	 	0		0.00		5709334022	R06C01
10	10ncorr	0	1126	B00D73D	0.9394531	Unknown	1121	5341	22543	1957	11688	29851	0.4378536	0.7502677	 	0.005544005	 	0		0.00		5709334022	R06C02
14	14ncorr	0	1127	B00D73P	0.9322917	Unknown	1429	7057	25079	2248	12054	32982	0.4450012	0.7516425	 	0.006284916	 	0		0.00		5709334022	R06C03
11	11ncorr	0	1128	B00D740	0.9348958	Unknown	1318	6352	25113	2145	12609	31779	0.4409691	0.7517447	 	0.006963789	 	0		0.00		5709334022	R06C04
10	10ncorr	0	1129	B00D700	0.9322917	Unknown	1844	7550	30618	3163	15688	39377	0.4385124	0.7485878	 	0.004888268	 	0		0.00		5709334030	R07C01
5	5ncorr	0	1130	B00D70A	0.9296875	Unknown	1605	6725	26501	2627	13237	34620	0.4453397	0.7516423	 	0.004201681	 	0		0.00		5709334030	R07C02
11	11ncorr	0	1131	B00D70I	0.9342448	Unknown	1620	6585	28143	2881	14877	37684	0.4405929	0.75049	 	0.009059234	 	0		0.00		5709334030	R07C03
14	14ncorr	0	1132	B00D70Z	0.9368489	Unknown	1486	6533	25800	2552	12794	35000	0.4370011	0.75049	 	0.004169562	 	0		0.00		5709334030	R07C04
15	15ncorr	0	1133	B00D71C	0.9394531	Unknown	1207	5650	22767	1564	8766	25073	0.4309396	0.7463745	 	0.002079002	 	0		0.00		5709334023	R07C01
2	4ncorr	0	1134	B00D71N	0.9348958	Unknown	1149	5134	21949	2099	11439	31015	0.4406869	0.7511296	 	0.05571031	 	0		0.00		5709334023	R07C02
9	9ncorr	0	1135	B00D722	0.9420573	Unknown	993	5202	21491	2032	13009	34952	0.4326909	0.7502677	 	0.00552868	 	0		0.00		5709334023	R07C03
16	16ncorr	0	1136	B00D72J	0.9329427	Unknown	1147	5506	23326	2072	12595	35090	0.4419284	0.7513749	 	0.006978367	 	0		0.00		5709334023	R07C04
1	1ncorr	0	1137	B00D72X	0.9329427	Unknown	1286	6329	25320	2026	11922	32033	0.441838	0.7519625	 	0.005582693	 	0		0.00		5709334022	R07C01
4	4ncorr	0	1138	B00D73E	0.9388021	Unknown	1234	5829	23048	2026	11104	31074	0.4304776	0.7503788	 	0.002080444	 	0		0.00		5709334022	R07C02
3famoz_A4	A4	0	1139	B00D7MJ	0.9329427	Unknown	1222	6165	23713	1924	11884	30537	0.446269	0.7517579	 	 	 	0		0.00		5709334022	R07C03
12	12ncorr	0	1140	B00D741	0.9401042	Unknown	1152	5476	21370	1904	10686	29826	0.4422005	0.7497959	 	0.003462604	 	0		0.00		5709334022	R07C04
7	7ncorr	0	1141	B00D701	0.9361979	Unknown	1787	6978	27267	2834	13078	35814	0.4416375	0.7500494	 	0.006258693	 	0		0.00		5709334030	R08C01
10	10ncorr	0	1142	B00D70B	0.9394531	Unknown	1681	6830	25245	2753	13740	35092	0.4338048	0.7507953	 	0.003465004	 	0		0.00		5709334030	R08C02
12	12ncorr	0	1143	B00D70J	0.9309896	Unknown	1519	6559	25948	2464	13035	33233	0.4413287	0.7508479	 	0.005594406	 	0		0.00		5709334030	R08C03
WATER	WATER	0	1144	WATER	0.6979167	Unknown	857	2467	18247	1635	8310	28442	0.3519011	0.6537427	 	 	 	0		0.00		5709334030	R08C04
9	9ncorr	0	1145	B00D71F	0.9394531	Unknown	1234	5098	22682	2245	12675	33144	0.4386399	0.7482695	 	0.004158004	 	0		0.00		5709334023	R08C01
0	11ncorr	0	1146	B00D71R	0.9361979	Unknown	1508	6473	26144	2237	11772	33658	0.4285222	0.7497959	 	 	 	0		0.00		5709334023	R08C02
0	98ncorr	0	1147	B00D725	0.9348958	Unknown	964	4460	19761	1862	11236	30288	0.4292493	0.749285	 	 	 	0		0.00		5709334023	R08C03
6	6ncorr	0	1148	B00D72L	0.9342448	Unknown	1161	5233	21886	2166	12081	34266	0.440411	0.7513748	 	0.004181185	 	0		0.00		5709334023	R08C04
6	6ncorr	0	1149	B00D72Y	0.9316406	Unknown	1315	5806	23598	2056	11663	30882	0.4354235	0.7501296	 	0.004192872	 	0		0.00		5709334022	R08C01
5	5ncorr	0	1150	B00D73I	0.9368489	Unknown	1248	5666	22238	2041	11201	30556	0.4328421	0.7502677	 	0.003474635	 	0		0.00		5709334022	R08C02
0	10ncorr	0	1151	B00D73Q	0.9433594	Unknown	1025	4406	18809	1677	9341	25202	0.4255504	0.7482695	 	 	 	0		0.00		5709334022	R08C03
11	11ncorr	0	1152	B00D742	0.9283854	Unknown	1183	5416	23516	2013	12002	31198	0.4472826	0.751745	 	0.002805049	 	0		0.00		5709334022	R08C04
3	3ncorr	0	1153	B00D774	0.9251302	Unknown	1340	7129	26731	2221	14823	37691	0.4484244	0.7493241	 	 	0.01829697	0		0.00		5709326050	R01C01
3	11ncorr	0	1154	B00D77D	0.9368489	Unknown	1534	7807	27812	2434	15706	38981	0.4383678	0.7509004	 	0.00694927	 	0		0.00		5709326050	R01C02
14	14ncorr	0	1155	B00D77M	0.9361979	Unknown	1592	7536	27321	2583	15937	37621	0.4391116	0.7513669	 	0.004172462	 	0		0.00		5709326050	R01C03
3	3ncorr	0	1156	B00D77V	0.9401042	Unknown	1382	6698	24436	2344	14710	35063	0.4407098	0.7511296	 	 	0.00900277	0		0.00		5709326050	R01C04
14	14ncorr	0	1157	B00D787	0.9342448	Unknown	1504	7689	29521	2059	13259	34827	0.4447142	0.7517579	 	0.004878049	 	0		0.00		5709326069	R01C01
2	2ncorr	0	1158	B00D78J	0.9427083	Unknown	1684	7579	27937	2601	15298	35891	0.4315026	0.7511296	 	 	0.01174033	0		0.00		5709326069	R01C02
1	1ncorr	0	1159	B00D78Y	0.9355469	Unknown	1608	7376	27063	2044	11536	32080	0.4406427	0.75049	 	0.004871259	 	0		0.00		5709326069	R01C03
7	7ncorr	0	1160	B00D797	0.9322917	Unknown	1274	5633	22671	1817	9704	29328	0.4465697	0.7508299	 	0.00698324	 	0		0.00		5709326069	R01C04
2	2ncorr	0	1161	B00D79J	0.9329427	Unknown	1352	7484	30662	1713	12828	33836	0.4461585	0.7517322	 	 	0.01046755	0		0.00		5709326058	R01C01
6	6ncorr	0	1162	B00D79X	0.9381511	Unknown	1451	7946	29036	2043	14211	36220	0.4395715	0.7515529	 	0.003469813	 	0		0.00		5709326058	R01C02
1	1ncorr	0	1163	B00D7A7	0.8645833	Unknown	1212	7554	30583	1792	14317	36436	0.3896944	0.7204349	 	0.003012048	 	0		0.00		5709326058	R01C03
15	15ncorr	0	1164	B00D7AN	0.9368489	Unknown	1248	7748	30599	1833	15013	37635	0.4467921	0.7513589	 	0.004169562	 	0		0.00		5709326058	R01C04
WATER	WATER	0	1165	WATER	0.1933594	Unknown	275	881	4468	382	1295	9378	0.2952085	0.5598704	 	 	 	0		0.00		5709326050	R02C01
2	2ncorr	0	1166	B00D77E	0.9322917	Unknown	1230	6182	25929	2335	16282	39752	0.4459727	0.7513669	 	 	0.01326816	0		0.00		5709326050	R02C02
3famoz_A4	A4	0	1167	B00D7MX	0.9303386	Unknown	1209	6509	23794	1893	12474	33759	0.4405601	0.7480872	0.006712671	 	 	0		0.00		5709326050	R02C03
10	10ncorr	0	1168	B00D77X	0.9322917	Unknown	1173	6062	25448	2083	14696	37802	0.4442131	0.7516418	 	0.002793296	 	0		0.00		5709326050	R02C04
8	8ncorr	0	1169	B00D78A	0.9394531	Unknown	1552	6920	27682	2439	14958	36078	0.4387681	0.7502677	 	0.005544005	 	0		0.00		5709326069	R02C01
14	14ncorr	0	1170	B00D78K	0.9296875	Unknown	1775	6830	27380	2862	14021	36746	0.445042	0.7506427	 	0.004901961	 	0		0.00		5709326069	R02C02
4	4ncorr	0	1171	B00D78Z	0.9335938	Unknown	1201	6462	25590	1821	12331	33451	0.436839	0.7516426	 	0.0041841	 	0		0.00		5709326069	R02C03
2	2ncorr	0	1172	B00D799	0.9355469	Unknown	1794	8032	29868	2400	13983	35984	0.4455735	0.7517579	 	 	0.01600557	0		0.00		5709326069	R02C04
16	16ncorr	0	1173	B00D79M	0.9401042	Unknown	1814	8138	30060	2389	14715	37933	0.4385282	0.75064	 	0.007617728	 	0		0.00		5709326058	R02C01
2famoz_3P	3P	0	1174	B00D7MQ	0.9381511	Unknown	1537	7126	26734	2238	12913	33677	0.4392099	0.748841	 	 	 	0		0.00		5709326058	R02C02
2	2ncorr	0	1175	B00D7LM	0.9342448	Unknown	1241	7829	29684	1648	12210	34256	0.4458059	0.7515529	 	 	0.01602788	0		0.00		5709326058	R02C03
2	2ncorr	0	1176	B00D7LP	0.9316406	Unknown	1594	8340	28625	1992	12848	34256	0.4471229	0.7515529	 	 	0.01118099	0		0.00		5709326058	R02C04
15	15ncorr	0	1177	B00D776	0.9348958	Unknown	1445	7183	25472	2401	14569	35963	0.4404844	0.7511296	 	0.004178273	 	0		0.00		5709326050	R03C01
9	9ncorr	0	1178	B00D77F	0.9303386	Unknown	1435	7383	23827	1829	10053	28117	0.4420108	0.7484439	 	0.00349895	 	0		0.00		5709326050	R03C02
0	2ncorr	0	1179	B00D77N	0.9361979	Unknown	1148	5689	22653	2010	13086	32816	0.4423568	0.7514639	 	 	 	0		0.00		5709326050	R03C03
7	7ncorr	0	1180	B00D77Y	0.9335938	Unknown	1024	4401	20347	1926	12142	29688	0.4409096	0.7514639	 	0.005578801	 	0		0.00		5709326050	R03C04
11	11ncorr	0	1181	B00D78D	0.9342448	Unknown	1380	5640	22189	2119	11252	29651	0.4427903	0.7517321	 	0.005574913	 	0		0.00		5709326069	R03C01
7	7ncorr	0	1182	B00D78M	0.9316406	Unknown	1103	4542	18311	1787	10044	25381	0.4394666	0.7513748	 	0.00698812	 	0		0.00		5709326069	R03C02
1	1ncorr	0	1183	B00D790	0.9335938	Unknown	1322	6810	25392	1929	12093	32603	0.4453414	0.7508479	 	0.00	 	0		0.00		5709326069	R03C03
6	6ncorr	0	1184	B00D79A	0.9329427	Unknown	1558	6966	25916	2104	11979	32613	0.4402162	0.7507953	 	0.00209351	 	0		0.00		5709326069	R03C04
14	14ncorr	0	1185	B00D79N	0.9375	Unknown	1566	7491	28836	2312	14036	36592	0.4384301	0.7511296	 	0.00625	 	0		0.00		5709326058	R03C01
15	15ncorr	0	1186	B00D79Z	0.9335938	Unknown	1511	7706	27988	2002	12612	33199	0.4386369	0.7514639	 	0.00209205	 	0		0.00		5709326058	R03C02
2	2ncorr	0	1187	B00D7AA	0.9335938	Unknown	1410	8200	30498	1855	13353	34927	0.4529892	0.7518519	 	 	0.01185495	0		0.00		5709326058	R03C03
2	2ncorr	0	1188	B00D7AP	0.9335938	Unknown	1550	8452	31905	2125	14612	37238	0.4479794	0.7521751	 	 	0.009065551	0		0.00		5709326058	R03C04
7	7ncorr	0	1189	B00D777	0.9290364	Unknown	1341	6007	24787	2449	14677	36524	0.4402548	0.7513589	 	0.004905396	 	0		0.00		5709326050	R04C01
15	15ncorr	0	1190	B00D77H	0.9283854	Unknown	1514	7385	26935	2198	13776	36473	0.4466144	0.7514639	 	0.003506311	 	0		0.00		5709326050	R04C02
15	15ncorr	0	1191	B00D77O	0.9335938	Unknown	1240	5847	24884	2180	14485	36257	0.4319977	0.7510771	 	0.0027894	 	0		0.00		5709326050	R04C03
0	98ncorr	0	1192	B00D77Z	0.9335938	Unknown	1196	5466	23290	2123	13209	33998	0.442213	0.7516426	 	 	 	0		0.00		5709326050	R04C04
1	1ncorr	0	1193	B00D78F	0.9348958	Unknown	1379	5795	22747	2026	10941	28535	0.4358201	0.7516425	 	0.005571031	 	0		0.00		5709326069	R04C01
6	6ncorr	0	1194	B00D78O	0.9316406	Unknown	1428	6527	24328	2180	12132	32855	0.447106	0.7517579	 	0.00349406	 	0		0.00		5709326069	R04C02
10	10ncorr	0	1195	B00D791	0.9329427	Unknown	1556	7186	27194	2269	13379	34748	0.4386106	0.7515529	 	0.00209351	 	0		0.00		5709326069	R04C03
10	10ncorr	0	1196	B00D79C	0.9361979	Unknown	1612	6457	26390	2523	13403	34832	0.4374396	0.7511296	 	0.004172462	 	0		0.00		5709326069	R04C04
11	11ncorr	0	1197	B00D79O	0.9316406	Unknown	1412	7040	28907	2172	14835	37394	0.4427003	0.7517312	 	0.006289308	 	0		0.00		5709326058	R04C01
2	2ncorr	0	1198	B00D7A1	0.9355469	Unknown	1251	6772	27662	1803	13002	33669	0.4357711	0.7515529	 	 	0.01043841	0		0.00		5709326058	R04C02
4	4ncorr	0	1199	B00D7AC	0.9296875	Unknown	1386	9064	32540	1572	11837	34041	0.4407658	0.7500763	 	0.0007002801	 	0		0.00		5709326058	R04C03
11	11ncorr	0	1200	B00D7AR	0.9355469	Unknown	1436	7531	26672	1768	11075	30716	0.4312013	0.75049	 	0.003479471	 	0		0.00		5709326058	R04C04
2	2ncorr	0	1201	B00D779	0.9368489	Unknown	1261	6161	23816	2195	14271	36465	0.4418759	0.7513589	 	 	0.01111883	0		0.00		5709326050	R05C01
6	6ncorr	0	1202	B00D77I	0.9309896	Unknown	1239	5937	23420	2058	12894	34760	0.449259	0.7508178	 	0.004195804	 	0		0.00		5709326050	R05C02
14	14ncorr	0	1203	B00D77P	0.9309896	Unknown	1105	4908	20891	1905	11738	29272	0.4464689	0.7508069	 	0.005594406	 	0		0.00		5709326050	R05C03
98	98ncorr	0	1204	B00D780	0.9316406	Unknown	1132	5006	20456	1892	10269	28397	0.4444906	0.7519616	 	 	 	0		0.00		5709326050	R05C04
98	98ncorr	0	1205	B00D78G	0.9316406	Unknown	1594	6551	25624	2410	13163	34450	0.444577	0.7515529	 	 	 	0		0.00		5709326069	R05C01
6	6ncorr	0	1206	B00D78P	0.9322917	Unknown	1768	7085	27623	2563	13102	34291	0.4446608	0.7516421	 	0.002793296	 	0		0.00		5709326069	R05C02
2	2ncorr	0	1207	B00D792	0.9368489	Unknown	1391	6206	24450	2430	14626	34009	0.4468546	0.7515529	 	 	0.01389854	0		0.00		5709326069	R05C03
3	3ncorr	0	1208	B00D79D	0.9322917	Unknown	1337	5936	22675	2210	11673	30666	0.447326	0.7525068	 	 	0.01117318	0		0.00		5709326069	R05C04
14	14ncorr	0	1209	B00D79T	0.9316406	Unknown	1529	7765	28367	2113	13098	36191	0.4450743	0.7515529	 	0.005590496	 	0		0.00		5709326058	R05C01
7	7ncorr	0	1210	B00D7A2	0.9309896	Unknown	1481	6724	27601	2034	12022	33004	0.4417081	0.7513765	 	0.006993007	 	0		0.00		5709326058	R05C02
12	12ncorr	0	1211	B00D7AG	0.9407552	Unknown	1482	7332	28561	2263	13825	37865	0.439114	0.7507953	 	0.003460208	 	0		0.00		5709326058	R05C03
15	15ncorr	0	1212	B00D7AS	0.9388021	Unknown	1554	7535	27550	2080	13055	33646	0.4317529	0.7498002	 	0.003467406	 	0		0.00		5709326058	R05C04
7	7ncorr	0	1213	B00D77A	0.9361979	Unknown	1315	6230	23723	2381	15291	35807	0.4407114	0.751745	 	0.003477051	 	0		0.00		5709326050	R06C01
1	1ncorr	0	1214	B00D77J	0.9335938	Unknown	1292	6250	24388	2192	14193	34873	0.4386536	0.7506427	 	0.006276151	 	0		0.00		5709326050	R06C02
0	4ncorr	0	1215	B00D77Q	0.9381511	Unknown	1228	6187	24225	2050	12745	33704	0.4384958	0.7513749	 	 	 	0		0.00		5709326050	R06C03
2	2ncorr	0	1216	B00D783	0.9335938	Unknown	1293	6531	25033	2225	14514	34556	0.4473792	0.7518601	 	 	0.008368201	0		0.00		5709326050	R06C04
14	14ncorr	0	1217	B00D78H	0.9361979	Unknown	1480	6573	25602	2345	12496	32924	0.4422252	0.7513669	 	0.004867872	 	0		0.00		5709326069	R06C01
2	2ncorr	0	1218	B00D78R	0.9355469	Unknown	1055	5007	19168	1743	9769	25465	0.4388227	0.7515529	 	 	0.01322199	0		0.00		5709326069	R06C02
9	9ncorr	0	1219	B00D793	0.9368489	Unknown	1367	6041	24901	2558	14914	35343	0.4413954	0.7493671	 	0.005559416	 	0		0.00		5709326069	R06C03
2	2ncorr	0	1220	B00D79G	0.9361979	Unknown	1353	6499	23550	1999	11169	29928	0.445426	0.7514639	 	 	0.01182198	0		0.00		5709326069	R06C04
2	2ncorr	0	1221	B00D79U	0.9388021	Unknown	1417	7015	27942	2244	14966	36988	0.4423801	0.7513669	 	 	0.01525659	0		0.00		5709326058	R06C01
2	2ncorr	0	1222	B00D7LL	0.9394531	Unknown	1570	7357	26850	2182	12770	33454	0.4379243	0.7508629	 	 	0.01524602	0		0.00		5709326058	R06C02
6	6ncorr	0	1223	B00D7AI	0.9303386	Unknown	1578	8169	28377	2191	13258	34624	0.4474523	0.7517579	 	0.00349895	 	0		0.00		5709326058	R06C03
14	14ncorr	0	1224	B00D7AT	0.9368489	Unknown	1447	7529	26992	1932	12117	33383	0.4410933	0.7509004	 	0.004864489	 	0		0.00		5709326058	R06C04
8	8ncorr	0	1225	B00D77B	0.9368489	Unknown	1248	6410	24666	2007	13102	32963	0.4394504	0.75049	 	0.009728978	 	0		0.00		5709326050	R07C01
4	4ncorr	0	1226	B00D77K	0.9296875	Unknown	1235	6072	24852	2108	13794	36488	0.4412762	0.75186	 	0.004201681	 	0		0.00		5709326050	R07C02
0	2ncorr	0	1227	B00D77S	0.9375	Unknown	1311	6499	23450	2040	12161	30350	0.4365995	0.7508479	 	 	 	0		0.00		5709326050	R07C03
9	9ncorr	0	1228	B00D784	0.9329427	Unknown	1225	6052	24397	2062	14076	34305	0.4438194	0.7513749	 	0.002791347	 	0		0.00		5709326050	R07C04
3famoz_A4	A4	0	1229	B00D7MX	0.9329427	Unknown	1124	5072	18849	1641	8611	23026	0.430889	0.7437584	 	 	 	0		0.00		5709326069	R07C01
9	9ncorr	0	1230	B00D78S	0.9270833	Unknown	1353	6095	24995	2104	11465	30514	0.4465536	0.7514639	 	0.002106742	 	0		0.00		5709326069	R07C02
2	2ncorr	0	1231	B00D794	0.9335938	Unknown	1474	6360	26327	2492	13824	34730	0.4409484	0.7506427	 	 	0.0111576	0		0.00		5709326069	R07C03
2	2ncorr	0	1232	B00D79H	0.9309896	Unknown	1423	6382	25386	2062	11171	31299	0.4459213	0.7508479	 	 	0.009090909	0		0.00		5709326069	R07C04
16	16ncorr	0	1233	B00D79V	0.9303386	Unknown	1650	6237	29732	2548	14250	39231	0.4406118	0.7517322	 	0.0006997901	 	0		0.00		5709326058	R07C01
2	2ncorr	0	1234	B00D7A5	0.9160156	Unknown	1516	7034	26453	2206	13225	34140	0.430553	0.7397251	 	0.002132196	 	0		0.00		5709326058	R07C02
6	6ncorr	0	1235	B00D7AK	0.9348958	Unknown	1514	6979	27455	2547	15592	38045	0.4403193	0.7513669	 	0.005571031	 	0		0.00		5709326058	R07C03
2	2ncorr	0	1236	B00D7AW	0.9348958	Unknown	1064	5493	22399	1761	11698	29892	0.4400352	0.7513669	 	 	0.01253482	0		0.00		5709326058	R07C04
11	2ncorr	0	1237	B00D77C	0.9375	Unknown	1308	5830	23276	2553	16524	37718	0.4423653	0.7513668	 	0.004166667	 	0		0.00		5709326050	R08C01
8	8ncorr	0	1238	B00D77L	0.9322917	Unknown	1317	5769	23017	2456	14833	36588	0.4385329	0.7513669	 	0.00698324	 	0		0.00		5709326050	R08C02
2	2ncorr	0	1239	B00D77U	0.9394531	Unknown	1311	6613	24077	1875	11038	28220	0.4399454	0.7509004	 	 	0.01316701	0		0.00		5709326050	R08C03
11	11ncorr	0	1240	B00D785	0.9361979	Unknown	1342	6611	26807	2377	14894	36131	0.4375025	0.7513669	 	0.004172462	 	0		0.00		5709326050	R08C04
15	15ncorr	0	1241	B00D78I	0.9329427	Unknown	1482	6666	26045	1881	10660	28397	0.4407788	0.7513749	 	0.003489183	 	0		0.00		5709326069	R08C01
1	1ncorr	0	1242	B00D78X	0.9316406	Unknown	1593	6741	27935	2695	14958	37002	0.4408299	0.7513749	 	0.004891684	 	0		0.00		5709326069	R08C02
98	98ncorr	0	1243	B00D795	0.9375	Unknown	1470	7015	26687	2146	12328	32329	0.440325	0.7503788	 	 	 	0		0.00		5709326069	R08C03
14	14ncorr	0	1244	B00D79I	0.9342448	Unknown	1547	6738	27908	2610	14834	37168	0.4454822	0.7513589	 	0.004878049	 	0		0.00		5709326069	R08C04
2	14ncorr	0	1245	B00D79W	0.9414063	Unknown	1467	6690	27101	2333	14919	35169	0.438221	0.7511296	 	 	0.01521438	0		0.00		5709326058	R08C01
1	1ncorr	0	1246	B00D7A6	0.8971354	Unknown	1558	7086	26152	2446	13332	34302	0.4156595	0.7288353	 	0.006531205	 	0		0.00		5709326058	R08C02
2	2ncorr	0	1247	B00D7LO	0.9381511	Unknown	1442	7047	27397	2201	14000	34141	0.4423903	0.7515529	 	 	0.009715475	0		0.00		5709326058	R08C03
2famoz_3P	3P	0	1248	B00D7MQ	0.9433594	Unknown	1355	6383	24964	2352	14819	34641	0.4382882	0.7502677	 	 	 	0		0.00		5709326058	R08C04
9	9ncorr	0	1249	B00D7AX	0.9453125	Unknown	1358	6781	27594	2675	18991	43900	0.430962	0.7482557	 	0.004132231	 	0		0.00		5709342058	R01C01
1	1ncorr	0	1250	B00D7BG	0.9335938	Unknown	1270	6437	26156	2237	15224	39301	0.4464976	0.7513669	 	0.00209205	 	0		0.00		5709342058	R01C02
2	2ncorr	0	1251	B00D7LR	0.9231771	Unknown	1169	7193	26479	1783	13419	35551	0.4509995	0.7526718	 	0.002115656	 	0		0.00		5709342058	R01C03
11	11ncorr	0	1252	B00D7BU	0.9329427	Unknown	1313	6490	27629	2376	16788	42427	0.4453411	0.751627	 	0.006978367	 	0		0.00		5709342058	R01C04
8famoz_51P	51P	0	1253	B00D7C3	0.9335938	Unknown	1798	7709	30261	2898	16322	40377	0.4474331	0.7516426	0.002114912	0.006088403	 	0		0.00		5709342081	R01C01
1famoz_1_2P	1_2P	0	1254	B00D7CE	0.9335938	Unknown	1682	7689	29746	2350	13220	35652	0.4473887	0.7514639	 	 	 	0		0.00		5709342081	R01C02
13famoz_74_2P	74_2P	0	1255	B00D7CO	0.9355469	Unknown	1619	7516	29946	2749	16351	39706	0.4413673	0.7513589	 	 	 	0		0.00		5709342081	R01C03
14famoz_75_1P	75_1P	0	1256	B00D7CW	0.9348958	Unknown	1337	6485	24866	2179	12625	35035	0.4435506	0.7506427	 	 	 	0		0.00		5709342081	R01C04
15famoz_76_14P	76_14P	0	1257	B00D7D5	0.9355469	Unknown	1556	7486	29417	2735	17781	42908	0.4390666	0.7513749	 	 	 	0		0.00		5709342075	R01C01
38P	38P	0	1258	B00D7DQ	0.9342448	Unknown	1403	6544	26081	2368	14856	39117	0.4324724	0.7509004	 	 	 	0		0.00		5709342075	R01C02
84P	84P	0	1259	B00D7DZ	0.9342448	Unknown	1374	6211	26834	2876	17903	42220	0.4457904	0.7513749	 	 	 	0		0.00		5709342075	R01C03
2famoz_3P	3P	0	1260	B00D7EB	0.9407552	Unknown	976	3366	12392	1486	7179	16724	0.4346009	0.7463745	0.005999701	 	 	0		0.00		5709342075	R01C04
16	16ncorr	0	1261	B00D7AY	0.9335938	Unknown	1134	5671	25011	2399	16570	40568	0.4420895	0.7503788	 	0.00488145	 	0		0.00		5709342058	R02C01
14	14ncorr	0	1262	B00D7BH	0.9290364	Unknown	1062	6290	24241	1454	10132	31982	0.4374501	0.7513589	 	0.006306937	 	0		0.00		5709342058	R02C02
98	98ncorr	0	1263	B00D7BN	0.9303386	Unknown	1180	6366	25931	1937	13627	38125	0.4384803	0.7513749	 	 	 	0		0.00		5709342058	R02C03
12	12ncorr	0	1264	B00D7BV	0.9296875	Unknown	1239	6884	26803	1954	13782	38455	0.4465109	0.7514639	 	0.004201681	 	0		0.00		5709342058	R02C04
9famoz_70P	70P	0	1265	B00D7C4	0.9329427	Unknown	1537	6686	26727	2485	13966	36202	0.4479174	0.7502677	0.003160675	 	 	0		0.00		5709342081	R02C01
1famoz_1_3P	1_3P	0	1266	B00D7CF	0.9322917	Unknown	1920	7728	32712	2844	14778	40141	0.4369364	0.749824	 	 	 	0		0.00		5709342081	R02C02
13famoz_74_3P	74_3P	0	1267	B00D7CP	0.9368489	Unknown	1438	6666	27195	2241	12161	35228	0.4399034	0.7507953	 	 	 	0		0.00		5709342081	R02C03
